City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
340,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
341,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
342,Yellowknife,CA,2020-03-03 01:23:25,62.46,-114.35,-2.0,70,75,4.7
343,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
344,Geraldton,AU,2020-03-03 01:23:07,-28.77,114.6,86.0,35,0,27.51
345,Avarua,CK,2020-03-03 01:22:40,-21.21,-159.78,84.2,83,10,6.93
346,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
347,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
348,Tuatapere,NZ,2020-03-03 01:22:44,-46.13,167.68,61.0,67,100,15.99
349,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
350,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
351,Jamestown,US,2020-03-03 01:17:55,42.1,-79.24,46.4,93,90,6.93
352,Ismailia,EG,2020-03-03 01:19:32,30.6,32.27,54.25,73,0,9.1
353,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
354,Atuona,PF,2020-03-03 01:22:42,-9.8,-139.03,82.22,74,28,16.08
355,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
356,Warrington,GB,2020-03-03 01:23:42,53.39,-2.58,39.99,80,68,6.93
357,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
358,Gilroy,US,2020-03-03 01:23:42,37.01,-121.57,71.6,31,1,9.17
359,Mount Gambier,AU,2020-03-03 01:23:43,-37.83,140.77,64.4,59,90,18.34
360,Jamestown,US,2020-03-03 01:17:55,42.1,-79.24,46.4,93,90,6.93
361,Lesnoy,RU,2020-03-03 01:23:43,57.62,63.08,32.88,90,100,13.73
362,Saint-Augustin,CA,2020-03-03 01:23:43,51.23,-58.65,11.3,95,0,9.86
363,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
364,Yellowknife,CA,2020-03-03 01:23:25,62.46,-114.35,-2.0,70,75,4.7
365,Svetlyy,RU,2020-03-03 01:23:44,54.67,20.13,41.0,100,75,6.71
366,Salalah,OM,2020-03-03 01:23:44,17.02,54.09,71.6,73,0,4.7
367,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
368,New Norfolk,AU,2020-03-03 01:18:15,-42.78,147.06,64.0,45,75,4.7
369,Berlevag,NO,2020-03-03 01:23:21,70.86,29.09,26.6,68,75,25.28
370,Benguela,AO,2020-03-03 01:23:45,-12.58,13.41,78.31,78,0,2.98
371,Egvekinot,RU,2020-03-03 01:23:45,66.32,-179.17,-4.41,81,31,7.34
372,Illapel,CL,2020-03-03 01:23:46,-31.63,-71.17,59.43,70,0,2.17
373,Leningradskiy,RU,2020-03-03 01:22:38,69.38,178.42,-1.59,83,97,28.74
374,Airai,TL,2020-03-03 01:22:36,-8.93,125.41,75.67,73,98,2.42
375,Miandrivazo,MG,2020-03-03 01:23:46,-19.52,45.47,74.68,89,7,0.94
376,Zhezkazgan,KZ,2020-03-03 01:22:32,47.8,67.71,12.2,85,8,13.42
377,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
378,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
379,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
380,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
381,Belmonte,BR,2020-03-03 01:23:47,-15.86,-38.88,80.6,74,20,11.41
382,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
383,Barrow,US,2020-03-03 01:19:54,71.29,-156.79,-29.2,91,75,8.05
384,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
385,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
386,Port Alfred,ZA,2020-03-03 01:22:35,-33.59,26.89,64.99,96,1,6.02
387,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
388,Mahebourg,MU,2020-03-03 01:22:29,-20.41,57.7,80.6,94,75,3.36
389,Adrar,MR,2020-03-03 01:22:46,20.5,-10.07,71.22,8,0,10.67
390,Komsomolskiy,UZ,2020-03-03 01:23:49,40.43,71.72,46.4,81,43,2.24
391,Millinocket,US,2020-03-03 01:23:30,45.66,-68.71,36.0,92,90,12.8
392,Las Cruces,US,2020-03-03 01:23:49,32.31,-106.78,63.0,22,1,9.17
393,Darlowo,PL,2020-03-03 01:23:50,54.42,16.41,39.99,93,87,3.42
394,Port Elizabeth,ZA,2020-03-03 01:22:46,-33.92,25.57,68.0,94,75,2.24
395,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
396,Yellowknife,CA,2020-03-03 01:23:25,62.46,-114.35,-2.0,70,75,4.7
397,New Norfolk,AU,2020-03-03 01:18:15,-42.78,147.06,64.0,45,75,4.7
398,Bredasdorp,ZA,2020-03-03 01:22:37,-34.53,20.04,69.01,93,23,4.7
399,Ilulissat,GL,2020-03-03 01:23:51,69.22,-51.1,-20.2,50,12,4.7
400,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
401,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
402,Conde,BR,2020-03-03 01:19:02,-7.26,-34.91,80.6,83,6,4.7
403,Barrow,US,2020-03-03 01:19:54,71.29,-156.79,-29.2,91,75,8.05
404,Bunia,CD,2020-03-03 01:23:52,1.57,30.25,72.01,77,84,5.41
405,Jamestown,US,2020-03-03 01:17:55,42.1,-79.24,46.4,93,90,6.93
406,Qaanaaq,GL,2020-03-03 01:22:43,77.48,-69.36,-22.77,53,11,2.46
407,Cape Town,ZA,2020-03-03 01:22:44,-33.93,18.42,68.0,82,0,6.93
408,Geghamasar,AM,2020-03-03 01:23:53,40.31,45.68,23.16,90,56,3.06
409,Los Llanos De Aridane,ES,2020-03-03 01:22:51,28.66,-17.92,64.4,63,10,9.17
410,Kaitangata,NZ,2020-03-03 01:22:40,-46.28,169.85,61.0,80,100,16.71
411,San Patricio,MX,2020-03-03 01:23:53,19.22,-104.7,78.8,78,5,11.41
412,Kapaa,US,2020-03-03 01:22:41,22.08,-159.32,77.0,83,90,11.41
413,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
414,Castro,BR,2020-03-03 01:22:59,-24.79,-50.01,56.91,94,90,7.7
415,Bengkulu,ID,2020-03-03 01:23:54,-3.8,102.27,74.93,89,90,3.76
416,Hithadhoo,MV,2020-03-03 01:22:34,-0.6,73.08,83.73,67,52,4.05
417,Butaritari,KI,2020-03-03 01:23:19,3.07,172.79,82.74,76,100,20.56
418,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
419,Camacha,PT,2020-03-03 01:23:55,33.08,-16.33,62.6,93,40,3.36
420,Bria,CF,2020-03-03 01:23:55,6.54,21.99,70.86,28,63,2.28
421,Mangai,CD,2020-03-03 01:23:56,-4.05,19.53,73.31,95,93,2.28
422,Kano,NG,2020-03-03 01:19:08,12.0,8.52,79.11,15,3,7.38
423,San Nicolas,PH,2020-03-03 01:23:56,18.17,120.6,84.2,58,40,3.36
424,Novobirilyussy,RU,2020-03-03 01:23:56,56.95,90.67,22.59,91,100,7.11
425,Jamestown,US,2020-03-03 01:17:55,42.1,-79.24,46.4,93,90,6.93
426,Havelock,US,2020-03-03 01:23:57,34.88,-76.9,63.0,63,1,11.41
427,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
428,Torbay,CA,2020-03-03 01:23:24,47.67,-52.73,21.99,85,75,18.34
429,Yatou,CN,2020-03-03 01:23:57,37.15,122.38,38.62,63,21,9.06
430,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
431,Nanortalik,GL,2020-03-03 01:23:17,60.14,-45.24,15.06,63,0,34.07
432,Airai,TL,2020-03-03 01:22:36,-8.93,125.41,75.67,73,98,2.42
433,Tuatapere,NZ,2020-03-03 01:22:44,-46.13,167.68,61.0,67,100,15.99
434,Rocha,UY,2020-03-03 01:23:13,-34.48,-54.33,66.33,81,0,9.91
435,Busselton,AU,2020-03-03 01:22:37,-33.65,115.33,75.99,33,0,12.68
436,Kavaratti,IN,2020-03-03 01:23:25,10.57,72.64,82.65,69,50,4.61
437,Saint George,US,2020-03-03 01:22:32,37.1,-113.58,57.99,35,1,10.29
438,Tuktoyaktuk,CA,2020-03-03 01:22:48,69.45,-133.04,-40.0,65,5,2.24
439,Zhigansk,RU,2020-03-03 01:24:00,66.77,123.37,-9.47,95,91,18.54
440,Ostrovnoy,RU,2020-03-03 01:23:33,68.05,39.51,12.25,97,72,9.57
441,Imbituba,BR,2020-03-03 01:22:48,-28.24,-48.67,68.0,100,75,5.82
442,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
443,Busselton,AU,2020-03-03 01:22:37,-33.65,115.33,75.99,33,0,12.68
444,Isiro,CD,2020-03-03 01:24:01,2.77,27.62,70.39,70,76,2.71
445,Nikolskoye,RU,2020-03-03 01:22:48,59.7,30.79,33.01,100,90,4.47
446,Bluff,NZ,2020-03-03 01:22:39,-46.6,168.33,61.0,67,97,15.99
447,Bredasdorp,ZA,2020-03-03 01:22:37,-34.53,20.04,69.01,93,23,4.7
448,Jamestown,US,2020-03-03 01:17:55,42.1,-79.24,46.4,93,90,6.93
449,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
450,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
451,Ponta Do Sol,PT,2020-03-03 01:22:50,32.67,-17.1,62.6,72,20,2.24
452,Nikolskoye,RU,2020-03-03 01:22:48,59.7,30.79,33.01,100,90,4.47
453,Merauke,ID,2020-03-03 01:24:03,-8.47,140.33,87.42,72,99,1.83
454,Mar Del Plata,AR,2020-03-03 01:18:21,-38.0,-57.56,78.01,83,33,6.93
455,Daru,PG,2020-03-03 01:24:03,-9.08,143.21,84.38,84,29,5.53
456,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
457,Kodiak,US,2020-03-03 01:22:58,57.79,-152.41,30.2,30,1,21.92
458,Bluff,NZ,2020-03-03 01:22:39,-46.6,168.33,61.0,67,97,15.99
459,Kodiak,US,2020-03-03 01:22:58,57.79,-152.41,30.2,30,1,21.92
460,Irtyshskiy,RU,2020-03-03 01:24:04,58.33,68.13,24.37,95,99,7.74
461,Cherskiy,RU,2020-03-03 01:23:29,68.75,161.3,-4.41,95,100,12.71
462,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
463,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
464,Anadyr,RU,2020-03-03 01:22:44,64.75,177.48,1.4,70,0,29.08
465,Kaitangata,NZ,2020-03-03 01:22:40,-46.28,169.85,61.0,80,100,16.71
466,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
467,Port Elizabeth,ZA,2020-03-03 01:22:46,-33.92,25.57,68.0,94,75,2.24
468,Samarkand,UZ,2020-03-03 01:24:05,39.65,66.96,51.8,66,99,11.41
469,Okhotsk,RU,2020-03-03 01:24:06,59.38,143.3,9.54,69,0,0.22
470,Cape Town,ZA,2020-03-03 01:22:44,-33.93,18.42,68.0,82,0,6.93
471,Shagamu,NG,2020-03-03 01:24:06,6.84,3.65,73.4,100,75,3.36
472,Quatre Cocos,MU,2020-03-03 01:24:06,-20.21,57.76,80.6,94,75,3.36
473,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
474,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
475,Yellowknife,CA,2020-03-03 01:23:25,62.46,-114.35,-2.0,70,75,4.7
476,Chuy,UY,2020-03-03 01:23:22,-33.7,-53.46,69.19,77,1,13.67
477,Cape Town,ZA,2020-03-03 01:22:44,-33.93,18.42,68.0,82,0,6.93
478,Tucuman,AR,2020-03-03 01:24:08,-26.82,-65.22,75.2,78,0,5.82
479,Coquimbo,CL,2020-03-03 01:22:49,-29.95,-71.34,60.8,87,90,5.82
480,Sao Joao Da Barra,BR,2020-03-03 01:19:16,-21.64,-41.05,71.28,95,100,7.4
481,Nemuro,JP,2020-03-03 01:24:08,43.32,145.57,28.4,74,75,11.41
482,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
483,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
484,Asau,RO,2020-03-03 01:24:09,46.43,26.4,43.0,87,94,6.93
485,Saint-Leu,RE,2020-03-03 01:24:09,-21.15,55.28,78.8,83,20,3.36
486,Victoria,HK,2020-03-03 01:24:08,22.29,114.16,71.01,72,40,17.22
487,Castro,BR,2020-03-03 01:22:59,-24.79,-50.01,56.91,94,90,7.7
488,East London,ZA,2020-03-03 01:24:10,-33.02,27.91,72.12,81,6,6.87
489,Indramayu,ID,2020-03-03 01:24:10,-6.33,108.32,78.73,83,99,4.21
490,Luderitz,NA,2020-03-03 01:24:10,-26.65,15.16,68.0,82,5,4.7
491,Bethel,US,2020-03-03 01:21:04,41.37,-73.41,53.01,61,90,9.17
492,Kodiak,US,2020-03-03 01:22:58,57.79,-152.41,30.2,30,1,21.92
493,Necochea,AR,2020-03-03 01:21:41,-38.55,-58.74,79.0,76,42,8.01
494,Bengkulu,ID,2020-03-03 01:23:54,-3.8,102.27,74.93,89,90,3.76
495,Kapaa,US,2020-03-03 01:22:41,22.08,-159.32,77.0,83,90,11.41
496,Esperance,AU,2020-03-03 01:22:36,-33.87,121.9,62.6,67,90,9.17
497,Dunedin,NZ,2020-03-03 01:24:12,-45.87,170.5,61.0,80,100,15.7
498,Chuy,UY,2020-03-03 01:23:22,-33.7,-53.46,69.19,77,1,13.67
499,Kimbe,PG,2020-03-03 01:24:12,-5.55,150.14,88.38,63,95,1.95
500,Kisangani,CD,2020-03-03 01:24:12,0.52,25.2,74.19,79,55,2.48
501,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
502,Vaini,TO,2020-03-03 01:22:29,-21.2,-175.2,86.0,70,20,10.29
503,Victoria,HK,2020-03-03 01:24:08,22.29,114.16,71.01,72,40,17.22
504,Dicabisagan,PH,2020-03-03 01:24:13,17.08,122.42,76.03,69,92,7.11
505,Bluff,NZ,2020-03-03 01:22:39,-46.6,168.33,61.0,67,97,15.99
506,Pevek,RU,2020-03-03 01:22:59,69.7,170.31,-4.31,92,100,5.48
507,Beringovskiy,RU,2020-03-03 01:24:14,63.05,179.32,6.28,71,8,17.83
508,Esperance,AU,2020-03-03 01:22:36,-33.87,121.9,62.6,67,90,9.17
509,Antalaha,MG,2020-03-03 01:24:14,-14.9,50.28,80.69,76,0,15.26
510,Longyearbyen,SJ,2020-03-03 01:24:14,78.22,15.64,-2.2,70,75,6.93
511,Djambala,CG,2020-03-03 01:24:14,-2.54,14.75,68.4,89,98,3.31
512,Hobart,AU,2020-03-03 01:21:43,-42.88,147.33,63.0,45,75,6.93
513,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
514,Georgetown,MY,2020-03-03 01:20:17,5.41,100.34,80.6,78,20,6.93
515,Soyo,AO,2020-03-03 01:24:15,-6.13,12.37,78.76,86,84,1.57
516,Mombasa,KE,2020-03-03 01:24:15,-4.05,39.66,77.0,94,75,1.39
517,Huarmey,PE,2020-03-03 01:24:16,-10.07,-78.15,72.21,74,73,4.09
518,Saint-Philippe,RE,2020-03-03 01:23:12,-21.36,55.77,78.8,83,20,3.36
519,Kangaba,ML,2020-03-03 01:24:16,11.93,-8.42,74.77,11,0,3.33
520,Bengkulu,ID,2020-03-03 01:23:54,-3.8,102.27,74.93,89,90,3.76
521,Cherskiy,RU,2020-03-03 01:23:29,68.75,161.3,-4.41,95,100,12.71
522,Castro,BR,2020-03-03 01:22:59,-24.79,-50.01,56.91,94,90,7.7
523,Malartic,CA,2020-03-03 01:24:17,48.13,-78.13,33.8,88,75,3.36
524,Yaring,TH,2020-03-03 01:24:17,6.87,101.37,77.0,88,20,5.82
525,Bluff,NZ,2020-03-03 01:22:39,-46.6,168.33,61.0,67,97,15.99
526,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
527,Potam,MX,2020-03-03 01:24:18,27.6,-110.38,66.2,63,75,7.92
528,Tuktoyaktuk,CA,2020-03-03 01:22:48,69.45,-133.04,-40.0,65,5,2.24
529,Chuy,UY,2020-03-03 01:23:22,-33.7,-53.46,69.19,77,1,13.67
530,Bilibino,RU,2020-03-03 01:24:18,68.05,166.44,-9.99,97,100,5.01
531,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
532,Narsaq,GL,2020-03-03 01:24:19,60.92,-46.05,-0.4,44,0,10.29
533,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
534,Kolda,SN,2020-03-03 01:24:19,12.88,-14.95,73.4,60,0,1.57
535,Mitu,CO,2020-03-03 01:23:14,1.2,-70.17,75.51,93,83,2.21
536,Thompson,CA,2020-03-03 01:23:10,55.74,-97.86,14.0,72,90,3.36
537,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
538,Mahebourg,MU,2020-03-03 01:22:29,-20.41,57.7,80.6,94,75,3.36
539,Vaini,TO,2020-03-03 01:22:29,-21.2,-175.2,86.0,70,20,10.29
540,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
541,Saint Anthony,US,2020-03-03 01:23:50,45.02,-93.22,33.8,80,1,10.29
542,Luoyang,CN,2020-03-03 01:24:21,34.68,112.45,44.64,60,100,0.72
543,Port Lincoln,AU,2020-03-03 01:24:21,-34.73,135.87,61.16,72,85,17.4
544,Namibe,AO,2020-03-03 01:23:12,-15.2,12.15,76.24,69,0,13.73
545,Avarua,CK,2020-03-03 01:22:40,-21.21,-159.78,84.2,83,10,6.93
546,Ilulissat,GL,2020-03-03 01:23:51,69.22,-51.1,-20.2,50,12,4.7
547,Hofn,IS,2020-03-03 01:24:22,64.25,-15.21,37.87,67,99,35.84
548,Homer,US,2020-03-03 01:24:22,59.64,-151.55,24.8,62,20,17.22
549,Nhulunbuy,AU,2020-03-03 01:24:23,-12.23,136.77,86.0,74,75,11.41
550,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
551,Mataura,NZ,2020-03-03 01:22:36,-46.19,168.86,61.0,67,100,15.99
552,Hilo,US,2020-03-03 01:22:08,19.73,-155.09,80.6,61,40,20.8
553,Atuona,PF,2020-03-03 01:22:42,-9.8,-139.03,82.22,74,28,16.08
554,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
555,Rocha,UY,2020-03-03 01:23:13,-34.48,-54.33,66.33,81,0,9.91
556,Bluff,NZ,2020-03-03 01:22:39,-46.6,168.33,61.0,67,97,15.99
557,Yellowknife,CA,2020-03-03 01:23:25,62.46,-114.35,-2.0,70,75,4.7
558,Edgewater,US,2020-03-03 01:24:24,28.99,-80.9,70.0,72,1,9.17
559,Roma,US,2020-03-03 01:18:56,43.21,-75.46,46.99,93,90,12.62
560,Kiama,AU,2020-03-03 01:24:25,-34.68,150.87,69.01,77,90,6.93
561,Ponta Do Sol,PT,2020-03-03 01:22:50,32.67,-17.1,62.6,72,20,2.24
562,Puerto Ayora,EC,2020-03-03 01:22:40,-0.74,-90.35,82.4,74,20,11.41
563,Ostrovnoy,RU,2020-03-03 01:23:33,68.05,39.51,12.25,97,72,9.57
564,Port Elizabeth,ZA,2020-03-03 01:22:46,-33.92,25.57,68.0,94,75,2.24
565,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
566,Richards Bay,ZA,2020-03-03 01:24:26,-28.78,32.04,73.92,76,52,18.23
567,Meulaboh,ID,2020-03-03 01:24:26,4.14,96.13,82.22,77,99,6.46
568,Butaritari,KI,2020-03-03 01:23:19,3.07,172.79,82.74,76,100,20.56
569,Coahuayana,MX,2020-03-03 01:21:59,18.73,-103.68,77.0,57,5,11.41
570,Victoria,HK,2020-03-03 01:24:08,22.29,114.16,71.01,72,40,17.22
571,Paamiut,GL,2020-03-03 01:24:27,61.99,-49.67,-5.82,63,0,13.33
572,Salantai,LT,2020-03-03 01:24:27,56.07,21.57,41.0,93,100,4.7
573,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
574,Kurayoshi,JP,2020-03-03 01:24:27,35.43,133.82,51.8,70,75,13.87
575,Bluff,NZ,2020-03-03 01:22:39,-46.6,168.33,61.0,67,97,15.99
576,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
577,Namibe,AO,2020-03-03 01:23:12,-15.2,12.15,76.24,69,0,13.73
578,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
579,Gaoua,BF,2020-03-03 01:24:28,10.3,-3.25,77.31,14,9,3.44
580,Bredasdorp,ZA,2020-03-03 01:22:37,-34.53,20.04,69.01,93,23,4.7
581,Kavaratti,IN,2020-03-03 01:23:25,10.57,72.64,82.65,69,50,4.61
582,Agirish,RU,2020-03-03 01:24:29,61.92,63.02,20.1,93,40,7.96
583,Vaini,TO,2020-03-03 01:22:29,-21.2,-175.2,86.0,70,20,10.29
584,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
585,Kysyl-Syr,RU,2020-03-03 01:24:30,63.9,122.76,-11.58,99,94,3.91
586,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
587,Mar Del Plata,AR,2020-03-03 01:18:21,-38.0,-57.56,78.01,83,33,6.93
588,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
589,Pangnirtung,CA,2020-03-03 01:24:30,66.15,-65.71,-16.15,53,6,4.68
590,San Cristobal,VE,2020-03-03 01:24:28,7.77,-72.22,84.2,62,40,4.7
591,Salalah,OM,2020-03-03 01:23:44,17.02,54.09,71.6,73,0,4.7
592,Cidreira,BR,2020-03-03 01:24:31,-30.18,-50.21,73.38,75,7,22.35
593,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
594,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
595,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
596,Havoysund,NO,2020-03-03 01:24:32,71.0,24.66,24.8,79,75,35.57
597,Jamestown,US,2020-03-03 01:17:55,42.1,-79.24,46.4,93,90,6.93
598,Cassilandia,BR,2020-03-03 01:23:29,-19.11,-51.73,67.89,96,23,3.94
599,Kaitangata,NZ,2020-03-03 01:22:40,-46.28,169.85,61.0,80,100,16.71
600,Provideniya,RU,2020-03-03 01:22:58,64.38,-173.3,6.8,77,75,11.18
601,Torbay,CA,2020-03-03 01:23:24,47.67,-52.73,21.99,85,75,18.34
602,Ushuaia,AR,2020-03-03 01:18:58,-54.8,-68.3,53.6,58,75,34.45
603,Punta Arenas,CL,2020-03-03 01:22:30,-53.15,-70.92,53.6,71,40,5.82
604,Samarai,PG,2020-03-03 01:24:33,-10.62,150.67,86.65,63,74,3.24
605,Plettenberg Bay,ZA,2020-03-03 01:24:34,-34.05,23.37,65.44,92,5,4.54
606,Saskylakh,RU,2020-03-03 01:24:34,71.92,114.08,13.96,83,100,14.14
607,Coquimbo,CL,2020-03-03 01:22:49,-29.95,-71.34,60.8,87,90,5.82
608,Castro,BR,2020-03-03 01:22:59,-24.79,-50.01,56.91,94,90,7.7
609,Faanui,PF,2020-03-03 01:24:34,-16.48,-151.75,83.64,74,82,13.82
610,Puerto Ayora,EC,2020-03-03 01:22:40,-0.74,-90.35,82.4,74,20,11.41
611,Alta Floresta,BR,2020-03-03 01:24:35,-9.88,-56.09,68.76,97,100,7.4
612,Burnie,AU,2020-03-03 01:24:35,-41.07,145.92,66.99,49,0,13.0
613,Khandyga,RU,2020-03-03 01:24:35,62.67,135.6,-5.69,97,0,0.98
614,Lavrentiya,RU,2020-03-03 01:24:36,65.58,-171.0,2.43,76,100,4.29
615,Longyearbyen,SJ,2020-03-03 01:24:14,78.22,15.64,-2.2,70,75,6.93
616,Lorengau,PG,2020-03-03 01:22:55,-2.02,147.27,84.76,70,35,4.14
617,Butaritari,KI,2020-03-03 01:23:19,3.07,172.79,82.74,76,100,20.56
618,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
619,Hithadhoo,MV,2020-03-03 01:22:34,-0.6,73.08,83.73,67,52,4.05
620,Nanortalik,GL,2020-03-03 01:23:17,60.14,-45.24,15.06,63,0,34.07
621,Cape Town,ZA,2020-03-03 01:22:44,-33.93,18.42,68.0,82,0,6.93
622,Krasnoselkup,RU,2020-03-03 01:23:33,65.7,82.47,7.88,96,83,15.66
623,Bonavista,CA,2020-03-03 01:24:38,48.65,-53.11,21.76,80,74,18.77
624,Mar Del Plata,AR,2020-03-03 01:18:21,-38.0,-57.56,78.01,83,33,6.93
625,Albany,US,2020-03-03 01:22:33,42.6,-73.97,53.6,37,90,8.05
626,Kapaa,US,2020-03-03 01:22:41,22.08,-159.32,77.0,83,90,11.41
627,Bredasdorp,ZA,2020-03-03 01:22:37,-34.53,20.04,69.01,93,23,4.7
628,Jumla,NP,2020-03-03 01:22:08,29.27,82.18,28.62,74,75,4.32
629,Cascais,PT,2020-03-03 01:22:31,38.7,-9.42,55.0,87,60,5.82
630,Iqaluit,CA,2020-03-03 01:24:39,63.75,-68.51,-2.0,77,90,4.7
631,Chumikan,RU,2020-03-03 01:24:39,54.72,135.31,10.8,86,20,1.74
632,Ostrovnoy,RU,2020-03-03 01:23:33,68.05,39.51,12.25,97,72,9.57
633,Kapaa,US,2020-03-03 01:22:41,22.08,-159.32,77.0,83,90,11.41
634,Hermanus,ZA,2020-03-03 01:22:41,-34.42,19.23,69.01,86,0,11.01
635,Leningradskiy,RU,2020-03-03 01:22:38,69.38,178.42,-1.59,83,97,28.74
636,Katherine,AU,2020-03-03 01:24:41,-14.47,132.27,86.0,70,90,13.87
637,Pisco,PE,2020-03-03 01:22:54,-13.7,-76.22,73.4,88,57,20.8
638,New Norfolk,AU,2020-03-03 01:18:15,-42.78,147.06,64.0,45,75,4.7
639,Yellowknife,CA,2020-03-03 01:23:25,62.46,-114.35,-2.0,70,75,4.7
640,Dzaoudzi,YT,2020-03-03 01:24:41,-12.79,45.27,80.6,88,96,2.24
641,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
642,Bluff,NZ,2020-03-03 01:22:39,-46.6,168.33,61.0,67,97,15.99
643,Yangambi,CD,2020-03-03 01:24:42,0.81,24.43,74.8,72,60,2.62
644,Cidreira,BR,2020-03-03 01:24:31,-30.18,-50.21,73.38,75,7,22.35
645,Dikson,RU,2020-03-03 01:22:43,73.51,80.55,2.26,98,100,8.75
646,Rikitea,PF,2020-03-03 01:22:28,-23.12,-134.97,80.24,80,100,24.09
