City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
771,Cidreira,BR,72.25,Clouds,-30.18,-50.21,Novomar Pousada e Turismo Ltda
772,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
773,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
775,Hobart,AU,66.99,Clouds,-42.88,147.33,St Ives Apartments
779,Mackay,AU,86.0,Clouds,-21.15,149.2,International Lodge Motel
781,Goderich,CA,37.0,Clouds,43.75,-81.72,Harmony Inn
782,Juterbog,DE,41.0,Clouds,51.98,13.08,Landhaus Heinrichshof
784,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
785,Amapa,BR,71.42,Clouds,1.0,-52.0,
786,Necochea,AR,72.0,Clouds,-38.55,-58.74,dyd -mar Hotel
787,Puerto Penasco,MX,52.0,Rain,31.32,-113.53,Playa Bonita Resort
788,Yulara,AU,73.4,Clouds,-25.24,130.99,Desert Gardens Hotel - Ayers Rock Resort
789,Blyth,GB,35.01,Clouds,55.13,-1.51,Carlton house
790,Saint-Philippe,RE,86.0,Clouds,-21.36,55.77,"Chambres d'hôte ""La Trinité"""
792,Hithadhoo,MV,84.81,Clouds,-0.6,73.08,Scoop Guest House
793,Bredasdorp,ZA,69.01,Clouds,-34.53,20.04,Bredasdorp Country Manor
794,Bredasdorp,ZA,69.01,Clouds,-34.53,20.04,Bredasdorp Country Manor
795,Carnarvon,AU,91.4,Clear,-24.87,113.63,Hospitality Carnarvon
796,Jurado,CO,79.9,Clouds,7.11,-77.76,
797,Vilhena,BR,69.04,Clouds,-12.74,-60.15,Hotel Mirage
798,Nassau,US,55.99,Rain,40.75,-73.58,Hilton Garden Inn Westbury
800,Ponta Do Sol,PT,59.0,Clouds,32.67,-17.1,Hotel do Campo
802,Bambous Virieux,MU,84.0,Rain,-20.34,57.76,Casa Tia Villa
803,Nalut,LY,58.48,Clouds,30.33,10.85,
804,Hobart,AU,66.99,Clouds,-42.88,147.33,St Ives Apartments
805,Albany,US,46.99,Clouds,42.6,-73.97,
806,Bathsheba,BB,77.0,Clouds,13.22,-59.52,Atlantis Hotel
807,Shelburne,CA,35.6,Clear,44.08,-80.2,The Retreat at the Farm
809,Henties Bay,,69.28,Clear,-22.12,14.28,Fishermans Guest House
812,Avarua,CK,82.4,Clouds,-21.21,-159.78,Paradise Inn
813,Puerto Ayora,EC,80.01,Clear,-0.74,-90.35,Finch Bay Galapagos Hotel
814,Kodinsk,RU,19.69,Clouds,58.69,99.18,
817,Urusha,RU,15.8,Clouds,54.05,122.9,Dom Otdykha Lokomotivnykh Brigad
818,Avarua,CK,82.4,Clouds,-21.21,-159.78,Paradise Inn
820,Albany,US,46.99,Clouds,42.6,-73.97,
821,Viedma,AR,83.41,Clear,-40.81,-63.0,Hotel Cristal
822,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
824,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
825,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
826,Bluff,NZ,60.01,Clouds,-46.6,168.33,Bluff Homestead - Guesthouse & Campervan Park
827,Los Llanos De Aridane,ES,62.6,Clear,28.66,-17.92,Valle Aridane
829,Tres Arroyos,AR,75.31,Clear,-38.37,-60.28,Habitacion Triple con baño y entrada privada
830,Mount Gambier,AU,68.0,Clouds,-37.83,140.77,Best Western Southgate Motel
831,Gladstone,AU,87.8,Clouds,-23.85,151.25,Metro Hotel and Apartments Gladstone
832,Castro,BR,54.93,Clouds,-24.79,-50.01,CHACARA BAILLY
833,Punta Arenas,CL,50.0,Clouds,-53.15,-70.92,Hotel Dreams Del Estrecho
836,Cape Town,ZA,64.0,Clear,-33.93,18.42,Southern Sun Waterfront Cape Town
837,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
838,Darhan,MN,10.58,Clear,49.49,105.92,Buudai Hotel
841,Mahebourg,MU,84.0,Rain,-20.41,57.7,Shandrani Beachcomber Resort & Spa
842,Rio Gallegos,AR,53.6,Clouds,-51.62,-69.22,Hotel Santa Cruz
845,Constitucion,CL,54.09,Clouds,-35.33,-72.42,Hotel Boutique Las Azucenas
847,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
848,Torbay,CA,15.01,Clouds,47.67,-52.73,Gallows Cove
849,Lasa,IT,35.01,Mist,46.62,10.7,Pension Feldgärtenhof
850,Port Elizabeth,ZA,68.0,Fog,-33.92,25.57,39 On Nile Guest House
852,Coquimbo,CL,60.8,Clouds,-29.95,-71.34,Hotel San Juan
855,Tafresh,IR,35.6,Clouds,34.69,50.01,هتل و رستوران یاس سفید
857,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
858,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
861,Chuy,UY,66.2,Clear,-33.7,-53.46,Nuevo Hotel Plaza
862,Vila Velha,BR,73.4,Clouds,-20.33,-40.29,Hotel Vitória Palace
864,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
865,Nanortalik,GL,15.17,Clear,60.14,-45.24,"NTS Rooms, Nanortalik"
867,Metu,ET,73.76,Clouds,8.3,35.58,Bisrat Restaurant
868,Tornesch,DE,41.0,Rain,53.7,9.72,Hotel Mühlenpark
869,Vaini,TO,82.4,Clouds,-21.2,-175.2,Keleti Beach Resort
870,Chapais,CA,24.8,Snow,49.78,-74.85,Hôtel Opémiska
871,Atuona,PF,82.27,Clouds,-9.8,-139.03,Villa Enata
872,Albany,US,46.99,Clouds,42.6,-73.97,
874,Thompson,CA,12.2,Snow,55.74,-97.86,Burntwood Hotel
875,Goleta,TN,55.4,Clouds,36.82,10.3,Le Corail Suites Hotel
877,Uarini,BR,73.94,Clouds,-2.99,-65.11,
879,Kropotkin,RU,43.68,Clouds,45.44,40.58,Hotel Europe Kropotkin
880,Isangel,VU,86.0,Clouds,-19.55,169.27,Volcano Sea View Tree House
881,Bengkulu,ID,92.16,Clouds,-3.8,102.27,Grage Hotel Bengkulu
882,Klaksvik,FO,35.6,Clouds,62.23,-6.59,Airbnb rooms
883,Tanout,NE,72.86,Clouds,14.97,8.89,
885,Zeya,RU,14.76,Clouds,53.75,127.27,Kapital Inn
888,Torbay,CA,15.01,Clouds,47.67,-52.73,Gallows Cove
890,Fort Nelson,CA,32.0,Clouds,58.81,-122.7,The Fort Nelson Hotel
891,Avarua,CK,82.4,Clouds,-21.21,-159.78,Paradise Inn
892,Port Alfred,ZA,66.99,Clear,-33.59,26.89,The Halyards Hotel
893,Hobart,AU,66.99,Clouds,-42.88,147.33,St Ives Apartments
896,Tasiilaq,GL,26.6,Snow,65.61,-37.64,The Red House
897,Suez,EG,56.73,Clear,29.97,32.53,Green House
898,Bonavista,CA,18.03,Clear,48.65,-53.11,Abbott's Bed & Breakfast
901,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
902,Asansol,IN,86.77,Clouds,23.68,86.98,Hotel Paras
904,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
905,Vaini,TO,82.4,Clouds,-21.2,-175.2,Keleti Beach Resort
906,Ondjiva,AO,65.84,Clear,-17.07,15.73,SOS Motel
907,Aransas Pass,US,70.0,Mist,27.91,-97.15,Microtel Inn & Suites by Wyndham Aransas Pass/Corpus Christi
908,Vila Velha,BR,73.4,Clouds,-20.33,-40.29,Hotel Vitória Palace
912,Hilton Head Island,US,62.6,Clouds,32.22,-80.75,Hampton Inn Hilton Head
914,Athabasca,CA,23.86,Clouds,54.72,-113.29,Athabasca Lodge Motel
916,Vaini,TO,82.4,Clouds,-21.2,-175.2,Keleti Beach Resort
917,Taltal,CL,59.36,Clouds,-25.4,-70.48,Residencial Karime
918,Asau,RO,41.0,Clouds,46.43,26.4,Casa Mika Ciobanus
921,Ginosa,IT,60.8,Clouds,40.58,16.76,Le Stanze Di Gea
922,Dubrovnik,HR,59.0,Rain,42.65,18.09,Hotel Dubrovnik Palace
927,Newcastle,AU,75.0,Clouds,-32.93,151.78,NOAH'S on the beach
928,Hasaki,JP,66.0,Clouds,35.73,140.83,Inubosaki Kanko Hotel
929,Punta Arenas,CL,50.0,Clouds,-53.15,-70.92,Hotel Dreams Del Estrecho
930,Mount Isa,AU,82.4,Rain,-20.73,139.5,ibis Styles Mount Isa Verona
931,Torbay,CA,15.01,Clouds,47.67,-52.73,Gallows Cove
934,Lebu,CL,51.55,Clear,-37.62,-73.65,Hostal Las Lilas
935,Kaitangata,NZ,57.99,Clouds,-46.28,169.85,Kaitangata Motor Camp
936,Bayan,CN,33.01,Clouds,46.08,127.4,Wanhao Inn
939,Flinders,AU,70.0,Rain,-34.58,150.86,Shellharbour Resort & Conference Centre
945,Jamestown,US,45.0,Fog,42.1,-79.24,Hampton Inn & Suites Jamestown
947,Klaksvik,FO,35.6,Clouds,62.23,-6.59,Airbnb rooms
949,Ancud,CL,50.0,Clear,-41.87,-73.82,HOTEL ANCUD DON LUCAS
950,Mount Gambier,AU,68.0,Clouds,-37.83,140.77,Best Western Southgate Motel
952,Bluff,NZ,60.01,Clouds,-46.6,168.33,Bluff Homestead - Guesthouse & Campervan Park
953,Palmer,US,51.8,Clouds,42.16,-72.33,Wedgewood Motel
955,Athabasca,CA,23.86,Clouds,54.72,-113.29,Athabasca Lodge Motel
956,Monrovia,LR,77.0,Clouds,6.3,-10.8,Eco-Hotel Hall & Restaurant
957,Sao Filipe,CV,73.02,Clear,14.9,-24.5,Tortuga B&B
958,Esperance,AU,69.8,Clouds,-33.87,121.9,Hospitality Esperance
960,Atuona,PF,82.27,Clouds,-9.8,-139.03,Villa Enata
961,Hilo,US,73.4,Rain,19.73,-155.09,Hilo Hawaiian Hotel
962,Lorengau,PG,85.46,Clouds,-2.02,147.27,Lorengau Harbourside Hotel
963,Kavaratti,IN,86.0,Clouds,10.57,72.64,Hotels in Lakshadweep Islands
966,Taltal,CL,59.36,Clouds,-25.4,-70.48,Residencial Karime
967,Bauchi,NG,72.14,Clouds,10.5,10.0,
968,Vaini,TO,82.4,Clouds,-21.2,-175.2,Keleti Beach Resort
971,Vaini,TO,82.4,Clouds,-21.2,-175.2,Keleti Beach Resort
973,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
974,Ponta Do Sol,PT,59.0,Clouds,32.67,-17.1,Hotel do Campo
975,Port Alfred,ZA,66.99,Clear,-33.59,26.89,The Halyards Hotel
976,Georgetown,MY,91.4,Clouds,5.41,100.34,Cititel Penang
977,Mehkerek,HU,59.0,Rain,46.78,21.45,Alibi horgaszto
978,Albany,US,46.99,Clouds,42.6,-73.97,
980,Gravelbourg,CA,27.66,Clouds,49.88,-106.55,Historic Bishops Residence Bed & Breakfast
981,Stephenville,US,59.0,Clear,32.22,-98.2,Holiday Inn Express & Suites Stephenville
982,Bluff,NZ,60.01,Clouds,-46.6,168.33,Bluff Homestead - Guesthouse & Campervan Park
983,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
984,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
985,Riyadh,SA,60.8,Clear,24.69,46.72,InterContinental Riyadh
986,Coihaique,CL,48.2,Clouds,-45.58,-72.07,Diego De Almagro Coyhaique
987,Trairi,BR,73.27,Clouds,-3.28,-39.27,Pousada Field Lilies - Trairi
988,Chuy,UY,66.2,Clear,-33.7,-53.46,Nuevo Hotel Plaza
989,Portland,US,50.0,Clouds,45.52,-122.68,Portland Marriott City Center
990,Butaritari,KI,83.25,Clouds,3.07,172.79,Isles Sunset Lodge
991,Mersing,MY,86.0,Clouds,2.43,103.84,Timotel Hotel
992,Avarua,CK,82.4,Clouds,-21.21,-159.78,Paradise Inn
994,Pasighat,IN,74.7,Clouds,28.07,95.33,Siang Guest House
995,Punta Arenas,CL,50.0,Clouds,-53.15,-70.92,Hotel Dreams Del Estrecho
996,Griffith,US,37.4,Clouds,41.53,-87.42,Motel 6 Hammond - Chicago Area
997,Cidreira,BR,72.25,Clouds,-30.18,-50.21,Novomar Pousada e Turismo Ltda
999,Manzil Salim,TN,39.2,Clouds,35.86,8.48,mohamed ben khlil omri
1000,Kapaa,US,73.4,Mist,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1001,Punta Arenas,CL,50.0,Clouds,-53.15,-70.92,Hotel Dreams Del Estrecho
1002,Portland,US,50.0,Clouds,45.52,-122.68,Portland Marriott City Center
1004,Bonthe,SL,75.9,Clear,7.53,-12.51,Bonthe Holiday Village
1005,Erzin,TR,51.01,Clouds,36.96,36.2,Artemis Otel
1007,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
1008,Mwingi,KE,74.86,Clouds,-0.93,38.06,Thorn Tree by The Address
1009,Butaritari,KI,83.25,Clouds,3.07,172.79,Isles Sunset Lodge
1011,Bredasdorp,ZA,69.01,Clouds,-34.53,20.04,Bredasdorp Country Manor
1012,Mahebourg,MU,84.0,Rain,-20.41,57.7,Shandrani Beachcomber Resort & Spa
1013,Puerto Ayora,EC,80.01,Clear,-0.74,-90.35,Finch Bay Galapagos Hotel
1016,Vila Velha,BR,73.4,Clouds,-20.33,-40.29,Hotel Vitória Palace
1020,Lasa,IT,35.01,Mist,46.62,10.7,Pension Feldgärtenhof
1021,Port Alfred,ZA,66.99,Clear,-33.59,26.89,The Halyards Hotel
1022,Saint George,US,46.4,Clear,37.1,-113.58,Best Western Plus Abbey Inn Hotel & Conference Center
1024,Bengkulu,ID,92.16,Clouds,-3.8,102.27,Grage Hotel Bengkulu
1025,Sitka,US,39.2,Clouds,57.05,-135.33,Westmark Sitka
1028,Atuona,PF,82.27,Clouds,-9.8,-139.03,Villa Enata
1029,Chuy,UY,66.2,Clear,-33.7,-53.46,Nuevo Hotel Plaza
1030,Saskylakh,RU,19.44,Clouds,71.92,114.08,Saskylakh Aeroport
1031,Bluff,NZ,60.01,Clouds,-46.6,168.33,Bluff Homestead - Guesthouse & Campervan Park
1032,Nikolskoye,RU,32.0,Clouds,59.7,30.79,Tourist House - Sablino
1033,Brownwood,US,59.0,Clear,31.71,-98.99,La Quinta Inn & Suites by Wyndham Brownwood
1035,Geraldton,AU,96.8,Clear,-28.77,114.6,Broadwater Mariner Resort
1036,Laguna,US,68.0,Clear,38.42,-121.42,Holiday Inn Express & Suites Elk Grove Central - Hwy 99
1037,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
1038,East London,ZA,69.8,Clouds,-33.02,27.91,Tu Casa
1040,Calama,CL,51.8,Clear,-22.47,-68.93,Park Hotel Calama
1041,Luderitz,,64.4,Clear,-26.65,15.16,LÜDERITZ NEST HOTEL
1042,Sioux Lookout,CA,28.4,Snow,50.1,-91.92,Knobby's Fly-In Camps
1043,Tual,ID,85.24,Clouds,-5.67,132.75,Grand Vilia Hotel
1044,Thompson,CA,12.2,Snow,55.74,-97.86,Burntwood Hotel
1046,Bethel,US,51.01,Clouds,41.37,-73.41,Courtyard by Marriott Danbury
1047,Samarai,PG,87.49,Clouds,-10.62,150.67,Nuli Sapi
1048,Avarua,CK,82.4,Clouds,-21.21,-159.78,Paradise Inn
1050,Chumikan,RU,18.61,Clouds,54.72,135.31,Fortuna
1051,Butaritari,KI,83.25,Clouds,3.07,172.79,Isles Sunset Lodge
1053,Kahului,US,73.4,Clouds,20.89,-156.47,Maui Seaside Hotel
1054,Ketchikan,US,42.8,Clouds,55.34,-131.65,Snows Cove Lodge
1056,Praia Da Vitoria,PT,62.6,Clouds,38.73,-27.07,Hotel Branco I
1057,Punta Arenas,CL,50.0,Clouds,-53.15,-70.92,Hotel Dreams Del Estrecho
1058,Butaritari,KI,83.25,Clouds,3.07,172.79,Isles Sunset Lodge
1062,Vaini,TO,82.4,Clouds,-21.2,-175.2,Keleti Beach Resort
1063,Avarua,CK,82.4,Clouds,-21.21,-159.78,Paradise Inn
1064,Vila Franca Do Campo,PT,64.4,Clouds,37.72,-25.43,Pestana Bahia Praia
1065,Cape Town,ZA,64.0,Clear,-33.93,18.42,Southern Sun Waterfront Cape Town
1067,Constitucion,CL,54.09,Clouds,-35.33,-72.42,Hotel Boutique Las Azucenas
1068,Dauriya,RU,11.41,Clouds,49.93,116.87,
1069,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
1070,Atuona,PF,82.27,Clouds,-9.8,-139.03,Villa Enata
1072,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
1073,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
1074,Vardo,NO,23.0,Clouds,70.37,31.11,Vardø Hotel AS
1075,Conway,US,68.0,Clouds,35.09,-92.44,"Country Inn & Suites by Radisson, Conway, AR"
1076,Saint George,US,46.4,Clear,37.1,-113.58,Best Western Plus Abbey Inn Hotel & Conference Center
1077,Isangel,VU,86.0,Clouds,-19.55,169.27,Volcano Sea View Tree House
1078,Arman,RU,10.0,Clear,59.7,150.17,
1079,Basco,PH,74.59,Clouds,20.45,121.97,Nathaniel's Lodge
1080,Punta Arenas,CL,50.0,Clouds,-53.15,-70.92,Hotel Dreams Del Estrecho
1081,Quatre Cocos,MU,84.0,Rain,-20.21,57.76,Emeraude Beach Attitude Hotel
1082,Nikolskoye,RU,32.0,Clouds,59.7,30.79,Tourist House - Sablino
1083,Butaritari,KI,83.25,Clouds,3.07,172.79,Isles Sunset Lodge
1084,Hobart,AU,66.99,Clouds,-42.88,147.33,St Ives Apartments
1087,Kapaa,US,73.4,Mist,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1088,Punta Arenas,CL,50.0,Clouds,-53.15,-70.92,Hotel Dreams Del Estrecho
1089,Adrar,MR,65.16,Clear,20.5,-10.07,
1090,Haifa,IL,51.8,Clouds,32.82,34.99,Dan Panorama Haifa Hotel
1091,Tasiilaq,GL,26.6,Snow,65.61,-37.64,The Red House
1092,Cockburn Town,TC,74.41,Clouds,21.46,-71.14,Osprey Beach Hotel
1093,Jamestown,US,45.0,Fog,42.1,-79.24,Hampton Inn & Suites Jamestown
1094,Grindavik,IS,32.0,Clouds,63.84,-22.43,Northern Light Inn & Max's Restaurant
1095,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
1096,Avarua,CK,82.4,Clouds,-21.21,-159.78,Paradise Inn
1097,Vaini,TO,82.4,Clouds,-21.2,-175.2,Keleti Beach Resort
1098,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
1099,Bredasdorp,ZA,69.01,Clouds,-34.53,20.04,Bredasdorp Country Manor
1100,Albany,US,46.99,Clouds,42.6,-73.97,
1101,Fortuna,US,50.0,Clouds,40.6,-124.16,Super 8 By Wyndham Fortuna
1102,Hithadhoo,MV,84.81,Clouds,-0.6,73.08,Scoop Guest House
1104,Atuona,PF,82.27,Clouds,-9.8,-139.03,Villa Enata
1105,Luziania,BR,68.0,Rain,-16.25,-47.95,HOTEL SARON ÁGUAS CLARAS
1106,Yulara,AU,73.4,Clouds,-25.24,130.99,Desert Gardens Hotel - Ayers Rock Resort
1107,Coihaique,CL,48.2,Clouds,-45.58,-72.07,Diego De Almagro Coyhaique
1109,Nikolskoye,RU,32.0,Clouds,59.7,30.79,Tourist House - Sablino
1110,Bilma,NE,69.26,Clouds,18.69,12.92,Expeditions Ténére voyages
1112,Waingapu,ID,84.72,Clouds,-9.66,120.26,Pondok Wisata Elim
1113,Mae Hong Son,TH,89.6,Haze,19.3,97.97,Baiyoke Chalet Hotel
1115,Namibe,AO,74.84,Clear,-15.2,12.15,Chik-Chik Namibe
1116,Hobart,AU,66.99,Clouds,-42.88,147.33,St Ives Apartments
1117,Avarua,CK,82.4,Clouds,-21.21,-159.78,Paradise Inn
1118,Rocha,UY,61.0,Clear,-34.48,-54.33,Beleza Pura B&B
1119,Port Elizabeth,ZA,68.0,Fog,-33.92,25.57,39 On Nile Guest House
1120,Port Alfred,ZA,66.99,Clear,-33.59,26.89,The Halyards Hotel
1121,Yichang,CN,57.87,Clouds,30.71,111.28,Gezhouba Hotel
1122,Punta Arenas,CL,50.0,Clouds,-53.15,-70.92,Hotel Dreams Del Estrecho
1123,Thompson,CA,12.2,Snow,55.74,-97.86,Burntwood Hotel
1124,Tasiilaq,GL,26.6,Snow,65.61,-37.64,The Red House
1125,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
1126,Esperance,AU,69.8,Clouds,-33.87,121.9,Hospitality Esperance
1127,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
1131,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
1133,Cape Town,ZA,64.0,Clear,-33.93,18.42,Southern Sun Waterfront Cape Town
1134,Jodhpur,IN,83.52,Clouds,26.29,73.03,Umaid Bhawan Palace
1135,Tartagal,AR,70.84,Clouds,-22.52,-63.8,Almuñecar Hotel
1136,Castro,BR,54.93,Clouds,-24.79,-50.01,CHACARA BAILLY
1139,Ponta Do Sol,PT,59.0,Clouds,32.67,-17.1,Hotel do Campo
1141,Kapaa,US,73.4,Mist,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1142,Navahrudak,BY,37.92,Clouds,53.6,25.83,Guest House in Novogrudok
1143,Esperance,AU,69.8,Clouds,-33.87,121.9,Hospitality Esperance
1144,Fort Nelson,CA,32.0,Clouds,58.81,-122.7,The Fort Nelson Hotel
1146,Sandiat,PH,84.0,Clouds,17.07,121.67,MARBEROSE SANTIAGO RESORT
1147,Sao Filipe,CV,73.02,Clear,14.9,-24.5,Tortuga B&B
1148,Cape Town,ZA,64.0,Clear,-33.93,18.42,Southern Sun Waterfront Cape Town
1149,Cape Town,ZA,64.0,Clear,-33.93,18.42,Southern Sun Waterfront Cape Town
1150,Albany,US,46.99,Clouds,42.6,-73.97,
1151,Rundu,,66.2,Clouds,-17.93,19.77,Millennia Estate
1152,Ahipara,NZ,80.01,Clouds,-35.17,173.17,Ahipara Holiday Park
1153,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
1154,Sistranda,NO,32.0,Clouds,63.73,8.83,Hotell Frøya
1156,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
1157,Batemans Bay,AU,66.0,Clouds,-35.72,150.18,Coachhouse Marina Resort - Batemans Bay
1159,Vanavara,RU,18.19,Clouds,60.34,102.28,Church of Churches
1160,Jawad,IN,83.37,Clear,24.6,74.85,हर मंदिर जावद
1161,Laguna,US,68.0,Clear,38.42,-121.42,Holiday Inn Express & Suites Elk Grove Central - Hwy 99
1162,Bafoulabe,ML,70.43,Clear,13.81,-10.83,
1163,Zhob,PK,60.87,Clear,31.34,69.45,ROOM # 105 DUBAI HOTEL ZHOB
1164,Hobart,AU,66.99,Clouds,-42.88,147.33,St Ives Apartments
1166,Albion,US,37.4,Clouds,42.24,-84.75,Days Inn by Wyndham Albion
1168,Shimoda,JP,57.2,Clouds,34.67,138.95,Shimoda Tokyu Hotel
1169,Port Alfred,ZA,66.99,Clear,-33.59,26.89,The Halyards Hotel
1171,Vaini,TO,82.4,Clouds,-21.2,-175.2,Keleti Beach Resort
1172,Saint-Philippe,RE,86.0,Clouds,-21.36,55.77,"Chambres d'hôte ""La Trinité"""
1173,Castro,BR,54.93,Clouds,-24.79,-50.01,CHACARA BAILLY
1174,Cape Town,ZA,64.0,Clear,-33.93,18.42,Southern Sun Waterfront Cape Town
1176,Meadville,US,48.2,Clouds,41.64,-80.15,Holiday Inn Express Meadville (I-79 Exit 147A)
1177,Santa Fe,AR,73.99,Clear,-31.63,-60.7,Conquistador Hotel
1178,Torbay,CA,15.01,Clouds,47.67,-52.73,Gallows Cove
1180,Jibuti,DJ,78.57,Clouds,11.5,42.5,Campement touristique DANKALELO
1182,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
1185,Nikolskoye,RU,32.0,Clouds,59.7,30.79,Tourist House - Sablino
1187,Port Lincoln,AU,66.74,Clouds,-34.73,135.87,Port Lincoln Hotel
1189,Braganca,BR,74.07,Clouds,-1.05,-46.77,Marujo's Suíte Hotel
1190,Punta Arenas,CL,50.0,Clouds,-53.15,-70.92,Hotel Dreams Del Estrecho
1191,Kilindoni,TZ,79.0,Clouds,-7.91,39.67,Bustani B&B
1193,Saint-Philippe,RE,86.0,Clouds,-21.36,55.77,"Chambres d'hôte ""La Trinité"""
1195,Roma,US,46.0,Mist,43.21,-75.46,Wingate By Wyndham Rome
1196,Wexford,IE,37.99,Clear,52.33,-6.46,Talbot Hotel Wexford
1197,Codrington,AU,58.42,Clouds,-38.27,141.97,Codrington Gardens Bed And Breakfast
1198,Flinders,AU,70.0,Rain,-34.58,150.86,Shellharbour Resort & Conference Centre
1199,Roma,US,46.0,Mist,43.21,-75.46,Wingate By Wyndham Rome
1200,Naze,JP,69.8,Clouds,28.37,129.48,奄美ポートタワーホテル
1202,Vila Do Maio,CV,75.2,Haze,15.13,-23.22,Residence 'I Delfini'
1204,Cape Town,ZA,64.0,Clear,-33.93,18.42,Southern Sun Waterfront Cape Town
1205,Mount Gambier,AU,68.0,Clouds,-37.83,140.77,Best Western Southgate Motel
1206,Chuy,UY,66.2,Clear,-33.7,-53.46,Nuevo Hotel Plaza
1208,Tura,IN,87.08,Clear,25.52,90.22,Hotel RIKMAN Continental
1209,Denpasar,ID,86.56,Clouds,-8.65,115.22,ASTON Denpasar Hotel & Convention Center
1212,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
1213,Ponta Do Sol,PT,59.0,Clouds,32.67,-17.1,Hotel do Campo
1214,Thompson,CA,12.2,Snow,55.74,-97.86,Burntwood Hotel
1215,Naze,JP,69.8,Clouds,28.37,129.48,奄美ポートタワーホテル
1216,Broome,US,48.0,Clouds,42.25,-75.83,Chenango Valley State Park
1217,Porto Velho,BR,77.0,Clouds,-8.76,-63.9,Ecos Hotel Conforto
1218,Kodiak,US,21.2,Clear,57.79,-152.41,Mission Lake Bed and Breakfast
1220,Flin Flon,CA,12.2,Clouds,54.77,-101.86,Victoria Inn Flin Flon
1221,San Mateo Del Mar,MX,81.5,Clear,16.2,-95.0,
1222,San Patricio,MX,75.58,Clear,19.22,-104.7,Hotel Cabo Blanco
1223,Ushuaia,AR,46.4,Clouds,-54.8,-68.3,Albatros Hotel
1227,Cayenne,GF,75.2,Clouds,4.93,-52.33,Hôtel Le Dronmi
1228,Tasiilaq,GL,26.6,Snow,65.61,-37.64,The Red House
1229,Iquique,CL,71.6,Clear,-20.22,-70.14,Backpacker`s Hostel Iquique
1230,Chalchihuites,MX,51.44,Clouds,23.48,-103.88,Hotel Posada Real
1231,La Asuncion,VE,77.0,Clear,11.03,-63.86,Colinas de Matasiete
1232,Somovo,RU,35.6,Clouds,51.74,39.37,Lesovichok
1233,Saint-Philippe,RE,86.0,Clouds,-21.36,55.77,"Chambres d'hôte ""La Trinité"""
1234,Bathsheba,BB,77.0,Clouds,13.22,-59.52,Atlantis Hotel
1235,Husavik,IS,32.0,Clouds,66.04,-17.34,Bjarnabúð
1237,Hobart,AU,66.99,Clouds,-42.88,147.33,St Ives Apartments
1238,Puerto Ayora,EC,80.01,Clear,-0.74,-90.35,Finch Bay Galapagos Hotel
1240,Nikolskoye,RU,32.0,Clouds,59.7,30.79,Tourist House - Sablino
1241,Buckeye,US,59.0,Rain,33.37,-112.58,Buckeye Motor Hotel
1243,Busselton,AU,88.0,Clear,-33.65,115.33,Observatory Guest House
1244,El Tigre,VE,72.37,Clear,8.89,-64.25,Hotel Santa Cruz
1246,Puerto Ayora,EC,80.01,Clear,-0.74,-90.35,Finch Bay Galapagos Hotel
