City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
480,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
481,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
482,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
483,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
484,Rundu,NA,2020-03-03 05:26:12,-17.93,19.77,66.2,93,89,2.24,Clouds,0.0,0.0
485,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
486,Touros,BR,2020-03-03 05:24:33,-5.2,-35.46,75.2,100,75,8.05,Rain,2.31,0.0
487,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
488,Archidona,ES,2020-03-03 05:26:15,37.1,-4.39,57.99,62,20,12.75,Clouds,0.0,0.0
489,Atuona,PF,2020-03-03 05:24:31,-9.8,-139.03,82.27,77,35,18.14,Clouds,0.0,0.0
490,Goshogawara,JP,2020-03-03 05:26:16,40.8,140.44,46.99,74,75,6.93,Clouds,0.0,0.0
491,Bandarbeyla,SO,2020-03-03 05:24:51,9.49,50.81,77.67,71,84,9.4,Clouds,0.0,0.0
492,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
493,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
494,Villarrica,PY,2020-03-03 05:26:17,-25.75,-56.43,67.73,66,0,2.04,Clear,0.0,0.0
495,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
496,Khatanga,RU,2020-03-03 05:24:25,71.97,102.5,13.17,91,56,10.18,Clouds,0.0,0.0
497,Constitucion,CL,2020-03-03 05:26:17,-35.33,-72.42,54.09,94,84,1.25,Clouds,0.0,0.0
498,Kodiak,US,2020-03-03 05:24:56,57.79,-152.41,21.2,48,1,19.46,Clear,0.0,0.0
499,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
500,Balabac,PH,2020-03-03 05:26:18,7.99,117.06,84.11,68,16,16.49,Clouds,0.0,0.0
501,Jamestown,US,2020-03-03 05:24:37,42.1,-79.24,45.0,100,90,8.05,Fog,0.0,0.0
502,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
503,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
504,Agadez,NE,2020-03-03 05:26:19,19.75,10.25,63.14,19,0,1.9,Clear,0.0,0.0
505,Kaitangata,NZ,2020-03-03 05:24:32,-46.28,169.85,57.99,85,88,17.29,Clouds,0.0,0.0
506,Liebenburg,DE,2020-03-03 05:26:19,52.02,10.43,43.0,93,75,3.36,Rain,0.0,0.0
507,Monte Patria,CL,2020-03-03 05:26:19,-30.69,-70.95,54.61,86,0,1.23,Clear,0.0,0.0
508,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
509,Tasiilaq,GL,2020-03-03 05:24:47,65.61,-37.64,26.6,79,100,21.92,Snow,0.0,0.0
510,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
511,Mar Del Plata,AR,2020-03-03 05:25:48,-38.0,-57.56,72.0,88,19,5.82,Clouds,0.0,0.0
512,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
513,Niny,RU,2020-03-03 05:26:21,44.49,43.95,37.78,78,22,5.93,Clouds,0.0,0.0
514,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
515,Georgetown,MY,2020-03-03 05:25:12,5.41,100.34,91.4,70,20,10.29,Clouds,0.0,0.0
516,Khatanga,RU,2020-03-03 05:24:25,71.97,102.5,13.17,91,56,10.18,Clouds,0.0,0.0
517,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
518,Cabo San Lucas,MX,2020-03-03 05:24:46,22.89,-109.91,66.99,77,20,3.36,Clouds,0.0,0.0
519,Sitka,US,2020-03-03 05:24:55,57.05,-135.33,39.2,74,90,13.87,Clouds,0.0,0.0
520,Usinsk,RU,2020-03-03 05:26:22,65.99,57.53,32.38,84,100,22.19,Snow,0.0,0.38
521,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
522,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
523,Dhone,IN,2020-03-03 05:26:23,15.42,77.88,88.79,33,26,7.72,Clouds,0.0,0.0
524,Hihya,EG,2020-03-03 05:26:23,30.67,31.59,51.8,76,0,8.05,Clear,0.0,0.0
525,Ponta Delgada,PT,2020-03-03 05:26:24,37.73,-25.67,64.4,93,75,13.87,Clouds,0.0,0.0
526,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
527,Beringovskiy,RU,2020-03-03 05:26:24,63.05,179.32,-5.3,83,0,9.84,Clear,0.0,0.0
528,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
529,Torbay,CA,2020-03-03 05:26:01,47.67,-52.73,15.01,85,40,9.17,Clouds,0.0,0.0
530,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
531,Richards Bay,ZA,2020-03-03 05:25:19,-28.78,32.04,73.9,76,3,16.37,Clear,0.0,0.0
532,Nizhnevartovsk,RU,2020-03-03 05:26:25,60.93,76.55,21.2,73,94,6.71,Clouds,0.0,0.0
533,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
534,Puerto Quijarro,BO,2020-03-03 05:26:26,-17.78,-57.77,69.01,75,1,4.38,Clear,0.0,0.0
535,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
536,Kruisfontein,ZA,2020-03-03 05:26:26,-34.0,24.73,69.57,81,21,4.47,Clouds,0.0,0.0
537,Vila Velha,BR,2020-03-03 05:26:27,-20.33,-40.29,73.4,94,75,3.36,Clouds,0.0,0.0
538,Severo-Kurilsk,RU,2020-03-03 05:26:27,50.68,156.12,25.43,92,89,4.94,Clouds,0.0,0.0
539,San Patricio,MX,2020-03-03 05:25:47,19.22,-104.7,75.58,65,0,10.29,Clear,0.0,0.0
540,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
541,Chachapoyas,PE,2020-03-03 05:26:28,-6.23,-77.87,51.78,96,62,3.74,Clouds,0.0,0.0
542,Kabanjahe,ID,2020-03-03 05:26:28,3.1,98.49,89.6,62,40,10.29,Clouds,0.0,0.0
543,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
544,Nikolskoye,RU,2020-03-03 05:24:59,59.7,30.79,32.0,95,75,6.71,Clouds,0.0,0.0
545,Kodiak,US,2020-03-03 05:24:56,57.79,-152.41,21.2,48,1,19.46,Clear,0.0,0.0
546,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
547,Jamestown,US,2020-03-03 05:24:37,42.1,-79.24,45.0,100,90,8.05,Fog,0.0,0.0
548,Upernavik,GL,2020-03-03 05:26:29,72.79,-56.15,-27.81,62,0,4.56,Clear,0.0,0.0
549,Bubaque,GW,2020-03-03 05:26:30,11.28,-15.83,79.54,68,0,6.62,Clear,0.0,0.0
550,Meulaboh,ID,2020-03-03 05:24:51,4.14,96.13,83.34,73,72,5.21,Clouds,0.0,0.0
551,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
552,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
553,Dingle,PH,2020-03-03 05:26:30,11.0,122.67,85.37,61,88,13.51,Rain,0.38,0.0
554,Atuona,PF,2020-03-03 05:24:31,-9.8,-139.03,82.27,77,35,18.14,Clouds,0.0,0.0
555,Saskylakh,RU,2020-03-03 05:25:04,71.92,114.08,19.44,92,100,13.06,Clouds,0.0,0.0
556,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
557,Belem De Sao Francisco,BR,2020-03-03 05:26:31,-8.75,-38.97,76.1,72,18,13.87,Clouds,0.0,0.0
558,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
559,Norman Wells,CA,2020-03-03 05:26:32,65.28,-126.83,-13.0,75,75,9.17,Snow,0.0,0.0
560,Palmer,US,2020-03-03 05:26:32,42.16,-72.33,51.8,70,90,8.05,Clouds,0.0,0.0
561,Beyneu,KZ,2020-03-03 05:26:32,45.32,55.2,39.0,67,76,15.93,Clouds,0.0,0.0
562,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
563,Shenzhen,CN,2020-03-03 05:26:32,22.55,114.07,75.99,69,20,11.18,Clouds,0.0,0.0
564,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
565,Iqaluit,CA,2020-03-03 05:26:33,63.75,-68.51,-0.4,70,90,13.87,Snow,0.0,0.0
566,Mahebourg,MU,2020-03-03 05:24:25,-20.41,57.7,84.0,100,75,3.36,Rain,0.0,0.0
567,Geraldton,AU,2020-03-03 05:24:51,-28.77,114.6,96.8,25,0,17.22,Clear,0.0,0.0
568,Castro,BR,2020-03-03 05:26:10,-24.79,-50.01,54.93,98,24,5.77,Clouds,0.0,0.0
569,Kavieng,PG,2020-03-03 05:23:03,-2.57,150.8,86.36,68,98,5.99,Clouds,0.0,0.0
570,Lata,PT,2020-03-03 05:25:29,40.16,-8.33,57.0,87,40,8.05,Clouds,0.0,0.0
571,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
572,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
573,Hilo,US,2020-03-03 05:20:04,19.73,-155.09,73.4,83,40,3.36,Rain,0.0,0.0
574,Ponta Do Sol,PT,2020-03-03 05:26:35,32.67,-17.1,59.0,82,20,3.4,Clouds,0.0,0.0
575,Kaitangata,NZ,2020-03-03 05:24:32,-46.28,169.85,57.99,85,88,17.29,Clouds,0.0,0.0
576,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
577,Ambon,ID,2020-03-03 05:26:36,-3.7,128.18,91.4,63,40,8.05,Clouds,0.0,0.0
578,Jamestown,US,2020-03-03 05:24:37,42.1,-79.24,45.0,100,90,8.05,Fog,0.0,0.0
579,Talnakh,RU,2020-03-03 05:26:36,69.49,88.4,12.2,92,40,15.66,Clouds,0.0,0.0
580,Nanning,CN,2020-03-03 05:26:36,22.82,108.32,75.2,78,75,15.66,Clouds,0.0,0.0
581,Wanning,CN,2020-03-03 05:25:18,18.8,110.4,78.6,68,43,8.97,Rain,0.19,0.0
582,Baruun-Urt,MN,2020-03-03 05:26:37,46.68,113.28,13.32,85,97,7.38,Clouds,0.0,0.0
583,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
584,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
585,Lagoa,PT,2020-03-03 05:26:38,39.05,-27.98,63.79,89,22,26.33,Clouds,0.0,0.0
586,Vostok,RU,2020-03-03 05:26:38,46.49,135.88,23.77,89,100,5.41,Snow,0.0,0.62
587,Bongandanga,CD,2020-03-03 05:26:38,1.5,21.05,74.44,90,58,2.39,Clouds,0.0,0.0
588,Yuzhno-Kurilsk,RU,2020-03-03 05:26:38,44.03,145.86,29.61,80,100,7.99,Clouds,0.0,0.0
589,East London,ZA,2020-03-03 05:25:40,-33.02,27.91,69.8,100,40,1.12,Clouds,0.0,0.0
590,Bathsheba,BB,2020-03-03 05:26:39,13.22,-59.52,77.0,78,40,10.29,Clouds,0.0,0.0
591,Saskylakh,RU,2020-03-03 05:25:04,71.92,114.08,19.44,92,100,13.06,Clouds,0.0,0.0
592,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
593,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
594,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
595,Mizan Teferi,ET,2020-03-03 05:26:40,6.98,35.58,80.96,43,49,2.53,Clouds,0.0,0.0
596,Mayumba,GA,2020-03-03 05:26:40,-3.43,10.66,79.41,84,100,16.13,Rain,0.75,0.0
597,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
598,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
599,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
600,Lubbock,US,2020-03-03 05:26:38,33.6,-101.83,59.0,37,75,7.63,Clouds,0.0,0.0
601,Lagoa,PT,2020-03-03 05:26:38,39.05,-27.98,63.79,89,22,26.33,Clouds,0.0,0.0
602,Lorengau,PG,2020-03-03 05:24:40,-2.02,147.27,85.46,67,90,2.98,Clouds,0.0,0.0
603,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
604,Jamestown,US,2020-03-03 05:24:37,42.1,-79.24,45.0,100,90,8.05,Fog,0.0,0.0
605,Sola,VU,2020-03-03 05:26:42,-13.88,167.55,84.07,77,100,10.87,Clouds,0.0,0.0
606,Sao Gabriel Da Cachoeira,BR,2020-03-03 05:26:42,-0.13,-67.09,72.82,97,32,0.2,Rain,1.5,0.0
607,Storebo,NO,2020-03-03 05:26:43,60.09,5.23,37.99,74,47,19.46,Clouds,0.0,0.0
608,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
609,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
610,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
611,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
612,Dzilam Gonzalez,MX,2020-03-03 05:26:44,21.28,-88.93,75.51,83,0,17.9,Clear,0.0,0.0
613,Victoria,HK,2020-03-03 05:23:36,22.29,114.16,77.0,68,20,17.22,Clouds,0.0,0.0
614,Lebu,CL,2020-03-03 05:24:56,-37.62,-73.65,51.55,93,0,2.71,Clear,0.0,0.0
615,Provideniya,RU,2020-03-03 05:25:00,64.38,-173.3,5.0,71,67,15.66,Clouds,0.0,0.0
616,Te Anau,NZ,2020-03-03 05:24:33,-45.42,167.72,52.66,73,35,13.4,Rain,0.19,0.0
617,Alofi,NU,2020-03-03 05:25:44,-19.06,-169.92,82.4,74,16,6.93,Rain,0.19,0.0
618,Fortuna,US,2020-03-03 05:25:44,40.6,-124.16,50.0,87,90,9.17,Clouds,0.0,0.0
619,Hithadhoo,MV,2020-03-03 05:23:49,-0.6,73.08,84.81,63,64,5.66,Clouds,0.0,0.0
620,Dongsheng,CN,2020-03-03 05:26:45,39.82,109.98,24.67,23,13,6.49,Clouds,0.0,0.0
621,Jishui,CN,2020-03-03 05:26:46,33.73,115.4,53.8,47,100,5.57,Clouds,0.0,0.0
622,Premia De Mar,ES,2020-03-03 05:26:46,41.49,2.37,52.0,55,76,5.82,Clouds,0.0,0.0
623,High Level,CA,2020-03-03 05:26:46,58.52,-117.14,24.8,79,75,2.24,Clouds,0.0,0.0
624,Asuncion Nochixtlan,MX,2020-03-03 05:26:46,17.47,-97.23,60.19,79,0,7.11,Clear,0.0,0.0
625,Porbandar,IN,2020-03-03 05:26:47,21.64,69.61,77.14,61,0,10.49,Clear,0.0,0.0
626,Abnub,EG,2020-03-03 05:26:47,27.27,31.15,50.0,61,0,9.17,Clear,0.0,0.0
627,Naze,JP,2020-03-03 05:26:47,28.37,129.48,69.8,60,96,6.93,Clouds,0.0,0.0
628,Matay,EG,2020-03-03 05:24:27,28.42,30.78,57.76,41,0,5.1,Clear,0.0,0.0
629,Irati,BR,2020-03-03 05:26:47,-25.47,-50.65,55.06,99,71,2.42,Clouds,0.0,0.0
630,Nicoya,CR,2020-03-03 05:25:09,10.15,-85.45,78.8,61,94,10.29,Clouds,0.0,0.0
631,Talnakh,RU,2020-03-03 05:26:36,69.49,88.4,12.2,92,40,15.66,Clouds,0.0,0.0
632,Bengkulu,ID,2020-03-03 05:25:54,-3.8,102.27,92.16,51,89,5.08,Clouds,0.0,0.0
633,Panlaitan,PH,2020-03-03 05:26:48,12.12,119.85,84.6,63,89,12.73,Clouds,0.0,0.0
634,Kapaa,US,2020-03-03 05:24:42,22.08,-159.32,73.4,94,90,17.22,Mist,0.0,0.0
635,Mar Del Plata,AR,2020-03-03 05:25:48,-38.0,-57.56,72.0,88,19,5.82,Clouds,0.0,0.0
636,Luderitz,NA,2020-03-03 05:24:45,-26.65,15.16,64.4,88,1,4.7,Clear,0.0,0.0
637,Tarauaca,BR,2020-03-03 05:26:49,-8.16,-70.77,72.12,92,49,0.6,Clouds,0.0,0.0
638,Rio Gallegos,AR,2020-03-03 05:25:34,-51.62,-69.22,53.6,62,75,12.75,Clouds,0.0,0.0
639,Rio Gallegos,AR,2020-03-03 05:25:34,-51.62,-69.22,53.6,62,75,12.75,Clouds,0.0,0.0
640,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
641,Namatanai,PG,2020-03-03 05:25:01,-3.67,152.43,86.7,67,68,6.58,Clouds,0.0,0.0
642,Bonfim,BR,2020-03-03 05:26:50,3.08,-59.95,79.18,59,36,14.76,Clouds,0.0,0.0
643,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
644,Lebu,CL,2020-03-03 05:24:56,-37.62,-73.65,51.55,93,0,2.71,Clear,0.0,0.0
645,Dalvik,IS,2020-03-03 05:26:51,65.97,-18.53,32.0,81,75,33.33,Clouds,0.0,0.0
646,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
647,Ailigandi,PA,2020-03-03 05:26:51,9.23,-78.02,72.88,92,75,4.63,Clouds,0.0,0.0
648,Sangar,RU,2020-03-03 05:26:52,63.92,127.47,-1.21,92,43,3.51,Clouds,0.0,0.0
649,Gat,IL,2020-03-03 05:23:12,31.61,34.76,54.0,87,0,2.24,Clear,0.0,0.0
650,Narasannapeta,IN,2020-03-03 05:26:52,18.42,84.05,89.87,35,27,7.4,Clouds,0.0,0.0
651,Hit,IQ,2020-03-03 05:26:52,33.64,42.83,58.26,52,0,8.57,Clear,0.0,0.0
652,Kununurra,AU,2020-03-03 05:25:03,-15.77,128.73,91.4,52,90,13.87,Clouds,0.0,0.0
653,La Ronge,CA,2020-03-03 05:26:53,55.1,-105.28,19.4,79,75,13.87,Clouds,0.0,0.0
654,Puerto Ayora,EC,2020-03-03 05:25:01,-0.74,-90.35,80.01,100,5,1.99,Clear,0.0,0.0
655,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
656,Kupang,ID,2020-03-03 05:26:06,-10.17,123.58,86.0,79,75,11.41,Clouds,0.0,0.0
657,West Bay,KY,2020-03-03 05:26:54,19.37,-81.42,79.0,84,13,7.0,Clouds,0.0,0.0
658,Chabahar,IR,2020-03-03 05:26:54,25.29,60.64,74.62,51,0,4.52,Clear,0.0,0.0
659,Sur,OM,2020-03-03 05:24:54,22.57,59.53,81.45,38,0,1.45,Clear,0.0,0.0
660,Kavieng,PG,2020-03-03 05:23:03,-2.57,150.8,86.36,68,98,5.99,Clouds,0.0,0.0
661,Kidal,ML,2020-03-03 05:26:55,18.44,1.41,69.1,10,0,8.37,Clear,0.0,0.0
662,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
663,Kharp,RU,2020-03-03 05:26:14,66.8,65.81,11.75,88,86,3.29,Clouds,0.0,0.0
664,Samarai,PG,2020-03-03 05:23:03,-10.62,150.67,87.49,63,89,6.71,Clouds,0.0,0.0
665,Karratha,AU,2020-03-03 05:25:11,-20.74,116.85,86.43,70,47,8.61,Clouds,0.0,0.0
666,Bam,IR,2020-03-03 05:26:56,29.11,58.36,67.87,19,0,23.53,Clear,0.0,0.0
667,Carnarvon,AU,2020-03-03 05:24:58,-24.87,113.63,91.4,59,0,16.11,Clear,0.0,0.0
668,Cidreira,BR,2020-03-03 05:24:59,-30.18,-50.21,72.25,79,16,18.72,Clouds,0.0,0.0
669,Lebu,CL,2020-03-03 05:24:56,-37.62,-73.65,51.55,93,0,2.71,Clear,0.0,0.0
670,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
671,Port Alfred,ZA,2020-03-03 05:24:10,-33.59,26.89,66.99,97,1,4.29,Clear,0.0,0.0
672,Chernyshevskiy,RU,2020-03-03 05:26:57,63.01,112.47,12.81,92,97,8.28,Clouds,0.0,0.0
673,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
674,Cumberland,US,2020-03-03 05:26:58,35.05,-78.87,60.01,82,75,8.05,Rain,0.13,0.0
675,Esperance,AU,2020-03-03 05:26:58,-33.87,121.9,69.8,52,90,11.41,Clouds,0.0,0.0
676,Geraldton,AU,2020-03-03 05:24:51,-28.77,114.6,96.8,25,0,17.22,Clear,0.0,0.0
677,Bubaque,GW,2020-03-03 05:26:30,11.28,-15.83,79.54,68,0,6.62,Clear,0.0,0.0
678,Churapcha,RU,2020-03-03 05:26:58,62.0,132.43,3.81,87,89,2.19,Clouds,0.0,0.0
679,San Andres,CO,2020-03-03 05:25:29,12.58,-81.7,80.6,69,20,12.75,Clouds,0.0,0.0
680,Nome,US,2020-03-03 05:26:59,64.5,-165.41,1.99,70,75,6.26,Clouds,0.0,0.0
681,Jamestown,US,2020-03-03 05:24:37,42.1,-79.24,45.0,100,90,8.05,Fog,0.0,0.0
682,Bodden Town,KY,2020-03-03 05:26:59,19.28,-81.25,79.0,84,5,7.0,Clear,0.0,0.0
683,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
684,College,US,2020-03-03 05:27:00,64.86,-147.8,-8.0,83,1,3.36,Clear,0.0,0.0
685,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
686,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
687,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
688,Roberval,CA,2020-03-03 05:27:00,48.52,-72.23,30.2,86,90,16.11,Snow,0.0,0.0
689,Kapaa,US,2020-03-03 05:24:42,22.08,-159.32,73.4,94,90,17.22,Mist,0.0,0.0
690,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
691,Esperance,AU,2020-03-03 05:26:58,-33.87,121.9,69.8,52,90,11.41,Clouds,0.0,0.0
692,Saint-Philippe,RE,2020-03-03 05:24:42,-21.36,55.77,86.0,74,75,3.36,Clouds,0.0,0.0
693,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
694,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
695,Vierzon,FR,2020-03-03 05:27:02,47.21,2.06,36.0,100,21,4.7,Clouds,0.0,0.0
696,Lebu,CL,2020-03-03 05:24:56,-37.62,-73.65,51.55,93,0,2.71,Clear,0.0,0.0
697,Severo-Kurilsk,RU,2020-03-03 05:26:27,50.68,156.12,25.43,92,89,4.94,Clouds,0.0,0.0
698,Nikolskoye,RU,2020-03-03 05:24:59,59.7,30.79,32.0,95,75,6.71,Clouds,0.0,0.0
699,Abu Samrah,SY,2020-03-03 05:27:03,35.3,37.18,50.22,78,0,0.54,Clear,0.0,0.0
700,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
701,Kodiak,US,2020-03-03 05:24:56,57.79,-152.41,21.2,48,1,19.46,Clear,0.0,0.0
702,Jamestown,US,2020-03-03 05:24:37,42.1,-79.24,45.0,100,90,8.05,Fog,0.0,0.0
703,Tasiilaq,GL,2020-03-03 05:24:47,65.61,-37.64,26.6,79,100,21.92,Snow,0.0,0.0
704,Mezen,RU,2020-03-03 05:27:04,65.85,44.24,19.67,85,45,25.93,Clouds,0.0,0.0
705,Bredasdorp,ZA,2020-03-03 05:24:32,-34.53,20.04,69.01,88,28,4.7,Clouds,0.0,0.0
706,Norman Wells,CA,2020-03-03 05:26:32,65.28,-126.83,-13.0,75,75,9.17,Snow,0.0,0.0
707,Lompoc,US,2020-03-03 05:24:53,34.64,-120.46,50.0,56,1,10.89,Clear,0.0,0.0
708,Hilo,US,2020-03-03 05:20:04,19.73,-155.09,73.4,83,40,3.36,Rain,0.0,0.0
709,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
710,Mozarlandia,BR,2020-03-03 05:27:05,-14.74,-50.57,72.64,94,94,0.51,Rain,0.38,0.0
711,Rosetown,CA,2020-03-03 05:27:05,51.55,-108.0,28.99,81,0,3.0,Clear,0.0,0.0
712,Bredasdorp,ZA,2020-03-03 05:24:32,-34.53,20.04,69.01,88,28,4.7,Clouds,0.0,0.0
713,Yulara,AU,2020-03-03 05:24:25,-25.24,130.99,73.4,64,90,16.11,Clouds,0.0,0.0
714,Tupik,RU,2020-03-03 05:27:06,54.43,119.93,11.35,84,100,1.05,Clouds,0.0,0.0
715,Cabo San Lucas,MX,2020-03-03 05:24:46,22.89,-109.91,66.99,77,20,3.36,Clouds,0.0,0.0
716,Okhotsk,RU,2020-03-03 05:27:06,59.38,143.3,11.3,79,0,3.98,Clear,0.0,0.0
717,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
718,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
719,Mountain Home,US,2020-03-03 05:27:07,43.13,-115.69,44.6,52,90,6.93,Clouds,0.0,0.0
